,rating,text
702,1,Персонал злой цены завышеные
703,1,"Не рекомендую этот магазин!!! Ужас а не магазин, бардак с ценами и свежестью продуктов, персонал магазина состоит из дерзких кавказцев, которые не понимают что они просто персонал, а не хозяева магазина, и в чем состоит их работа, у них наверное и торгового образования нет, зато гонора полно! На кассе очередь, так  кассиру и остальному персоналу магазина пофиг, они тебя еще и обхаят и спорить с тобой начнут. Ходит персонал магазина вообще без опознавательных знаков, что они сотрудники магазина. Просто ужас,  это не место где можно спокойно и быстро сделать покупки, очень неприятный магазин с неприятным обслуживающим персоналом и плохим качеством продуктов."
704,1,"Данный магазин уникум, обращений по горячей линии,,, Когда берете весовой товар, после оплаты на контрольные весы, ни всегда но разница веса удивляет(обращала внимание горячей линии). В 11.00 цен на продукты нет, ответ мы недавно открылись,, утро же ещё. Или вообще молчат. Так же цена на товаре не всегда соответствует цене на кассе. Не рекомендую, а если зашли, чек и вес проверяйте."
705,1,"Зашла исправить свой отзыв на единицу потому, что на кассе мне пробили напиток 2 раза, вынуждая сходить за вторым, я отказалась идти за вторым по акции, мне просто пробили 2 и всё. Реально меня осознанно ограбили на напиток. Это осознанный обман на кассе! На 69 блин рублей..... это просто позор. Я возмущена до предела."
706,1,Магазин во время не открывается . Постоянно очереди людей из за этого . \nВ отделе бакалеи валяются драные упаковки с крупами . Сами крупы рассыпаны . Бардак и грязь. 
707,1,"Худший магазин не только из сети 5ка но и во Вселенной, живу рядом но принципиально туда не хожу.. Отношение к покупателям как к врагам, Грязь, бардак, сотрудники хамы"
708,1,"Ужасная, ценники не совпадают с реальными ценами. Узнать настоящую цену можно только в чеке после оплаты. Что бы вернуть товар или разницу в цене тоже не все могут, так как после того как кассир вызвал старшего смены лично я ждала 18 минут, а девушка с ребенком не дождалась, малыш расплакался."
709,1,"Сотрудники магазина срывают ценники уценки на готовых обедах прямо в торговом зале. Не знаю это магазин или сеть в общем.. Ясно одно - хотят продать товар без уценки за день до окончания срока годности. Зачем вообще нужно было лепить желтые ценники на половину товара , логика не понятна…."
710,1,"Отвратительный магазин, постоянно не правильные цены, товар вечно стоит в проходах не разобранный, очереди постоянно на кассе, из трех касс всегда работает только одна."
711,1,"Ассортимент маленький, цены завышены. Иногда берем тут фрукты, по ним нареканий нет. Кассы расположены неудобно и зачастую работает только одна, собирая очередь. Выпечка собственная - не особо вкусная. Пресная. Цены завышены сильно. На примере сосисок пяточок. Амбар 192р. Бристоль 210р. Магвзины у дома 230-250. В Пятерочке 315. На творог и молочку так же завышена цена.\nНесоответствие акций. По телевизору кричат - все в пятерочку- зеленый горошек по 55р вместо 100р за банку. В приложении тоже зазывают. Приходишь в пятерочку, а там горошек конечно по акции, но по 85р. Обманывают и нарушение публичной оферты не пришить, везде мелким шрифтом приписано, что ""что хотят то и воротят"".\nИ самое печальное, что начали сразу давить магазины с низкими ценами."
712,1,"Нормальный магазин,  персонал хороший, внимательный."
713,1,"Ужасный магазин! Администратор и продавцы плохо справляются со своими обязанностями: хамят, не следят за сроком годности товара, не меняют ценники.  Всегда норовят обмануть."
714,1,"Ужасная пятёрочка. Цены не соответствуют тому, что указано на ценниках. Работайте лучше! Каждую покупку сталкиваюсь с тем, что хотя бы один продукт стоит больше, чем было указано, приходится тратить свое личное время на возврат."
715,1,"Достаточно большой неплохой магазин. Всё необходимое можно найти. Качество товаров как и везде,во всех маркетах. Персонал вижу только на кассах,или в зале кто нибудь раскладывает товар. Вроде бы чисто,но на фруктах бывает разное, вперемешку может быть и хорошая продукция,и гниющая... С овощами вроде получше будет. Расположение от дома минут 15, в принципе не совсем близко,но и не даль. Зимой конечно проблематично подходить к магазину, очень сколько вокруг, какие-то ямки, рытвины. Кассы как кассы. В длинные очереди вроде не попала... В принципе обычный магазин. Норм."
716,1,"Сказали что нельзя с велосипедом у них даже нет парковки для него, и наклейки нет на двери что нельзя, магаз отстой!"
717,1,"Ужасный магазин в плане обслуживания! Большинство персонала плохо говорят и понимают по-русски. Как работать с автоматом самообслуживания мало кто знает. Те, что не говорят по-русски, я их плохо понимаю, те, что говорят - хамят (""меня учили работать за кассой, а не с аппаратом""). А в кассе всегда очереди. Магазин находится рядом с домом, но идти туда нет никакого желания!!!"
718,1,"Работает только одна касса. Товар часто без цены,расположен не удобно. Самая ужасная пятерочка в которой я была."
719,1,"Хамят, есть просроченный товар. Так еще держат охранника без наема на работу и, который с псизическим заболеванием и проходил принудительное лечение."
720,1,"В магазине уже не первый раз натыкаюсь на просрочку. Вот сегодня (9.05) спокойно продали огурцы с плесенью сроком до 7 мая. До этого были просроченные чипсы. Пожалуй, буду в другие магазины заезжать теперь."
721,1,"Я часто заказываю доставку, но в последний месяц магазин стал невыносимо ужасен: сегодня мне доставили вместо 3х пачек 5х памперсов 3ку, 4ку и 5ку. А на прошлой неделе привезли абсолютно ТУХЛУЮ кушку курицы. АБСОЛЮТНО! Увы, по месту жительства я привязана именно к этой пятерке и изменить это нельзя. Придется расстаться с магазином"
722,1,"На картах отображается что магазин работает с 7 утра, а по факту с 8 утра \nПодвёл один раз, положился на информацию из карт и сутра остался без завтрака \nИсправьте пожалуйста расписание работы магазина "
723,1,"Три раза заходила в это магазин и три раза сталкивалась с тем, что ценник стоит меньше, а на кассе оказывается, что совсем другой-в большую сторону естественно.\nОчень советую администрации магазина разобраться и перестать обманывать покупателей!!!"
724,1,"Сам магазин стал лучше, чем был, но... По проекту это спортивный объект, поэтому им отключили электричество. Но пятёрочка не растерялась, поставили во дворе дизель-генератор, теперь в режиме 24/7 жильцы соседнего дома и ученики рядом стоящей школы вынуждены нюхать и слушать этот дизель. И никто управу на них не найдёт. И пространство вокруг себя магазин не убирает, асфальт раздолбан, летом пыль, зимой надолбы льда, весной и осенью лужи по колено. Машины, которые приезжают разгружаться газуют по ночам, потому что застревают в кучах снега и льда. Ну, хоть дизель убрали, и на том спасибо. "
725,1,"ценники по большей части не соответствуют товару никогда. Заведующая, видимо, интересуется только рейтингом магазина у начальства"
726,1,"Хуже магазина не видел. Персонал,обслуживание,на уровне 3'х баллов.Обеспечение,товары ьлизко к0.Захожу только по необходимости,и я не один такой."
727,1,"тараканы на складе, с продуктами, антисанитарные условия хранения"
728,1,"Жуткие хамки работают, облаяли с самого утра (дама, следящая как цербер за покупателем на кассе самообслуживания). Убедительная просьба провести работу с персоналом! Посещение 17 февраля в 8:30, не пробился чай, начала орать с ходу, в итоге выяснилось что пробить можно только на кассе! Вместо того чтобы предложить помощь покупателю сразу надо хамить. Я первый раз нарвалась на такую неадекватную, всегда девочки подходят помогают если есть вопросы, у этой видать день не задался"
729,1,В самом магазине все хорошо. Чисто. Выбор товара большой.  Все свежее. Персонал вежливый.\nМинусы! Организация доставки 23.02 и 24.02.\n23 через 2 часа. 24 вообще отменили через 2 часа ожидания.
730,1,"Сегодня, вечером заходил в пятерочку взял батон за 45 рублей, кефир за 59 рублей, два пакетика кофе 3:1 за 28 рублей, и пачку сигарет за 129 рублей, пришлось заплатить 296 рублей 46 сраных копеек, чек к сожалению не взял, т.к торопился очень, видимо аппарат считать не умеет, ни говоря уже кассир!!!! Пришёл обратно, чтобы доказать то, что они меня обсчитали, но в ответ на претензии был игнорирован!!!! Возврат был отказан, за отсутствия чека!!!! "
731,1,"Для магазинов этой сети необходимо бросить торговать продуктами с ""пальмой"" и контрафактным молоком, при этом не допускать дробных размерностей веса и объёма продукции, ну и следить за тем, чтобы не продавать просроченные товары."
732,1,"Решила купить товар по акции, на кассе вижу, что кассир пробивает по стоимости больше, на что я сказала , что стоимость товара намного ниже чем мне пробили \nЯ говорю там ценник есть , по итогу беру этот ценник приношу кассиру \nВ ответ получаю , что -« мы не сможем пробить  товар по этой стоимости , только так \nБудуте покупать ?    Конечно нет , зачем я буду переплачивать за товар , который имеет низкую стоимость , об этом котируется ценник со стоимостью \nВопрос : для чего ценники сформированы неправильно ? или по какой причине сотрудники на кассах пробивают товары не в соотвествии с той суммой , которая указана в ценнике ? \nБолее того , стала замечать , что ценники с акциями на товар перепрятаны за ценниками обычной ценны( безакционной) зачем так делать ? Чтоб люди не раскупали скидочные товары или что ? \nВ который раз такие-то проблемы с ценниками \nПрошу наладить расценку товаров в соответствии с требованиями магазина ! И не обманывать и не заводить в заблуждение покупателей "
733,1,Очень маленький магазин Директор не знает что такое справедливость!!!!
734,1,"Работать там трудно,потому что в магазине\nтесно , а спрос высокий, магазин должен быть обязательно, коллектив слабый работает, захожу туда периодически, так вот зашла как-то посмотреть цены на основные продукты, на редкость был картофель хороший и цена подходила к моей пенсии вот тут то и получилось незабываемое сотрудник магазина из сетки перекидывать поштучно этот замечательный картофель в ящик на полке, я и еще покупатель брали картофель из ящика картофель удорял мне по рукам, в сторонке стоял коллектив и просто смотрели как всё это происходит, мне пришлось сказать этому работнику, что б с сетки высыпал в ящик на полке,. А выпечка дорогая, откуда берутся такие цены, выбор товара хороший,."
735,1,"Персонал ужасный, хамят!!! Грязно, выбор товара достаточно большой, но много просрочки (такое наблюдаю впервые) на кассе стоял молодой человек восточной наружности, во первых не поздоровался, пробил товары, попросила списать баллы, пропустил мимо ушей, во вторых, чек в машине стала уже смотреть и многие товары пробил не по тем ценам, что на витрине, а дороже в разы! Не стала возвращаться, но больше туда ни ногой, лучше через дорогу в пятерку сходить. Не советую!!! Про пятерочку пишу впервые отзыв, уж очень неприятно было! ВНИМАТЕЛЬНО СРОКИ ГОДНОСТИ СМОТРИТЕ И ЧЕКИ ПРОВЕРЯЙТЕ НЕ ОТХОДЯ ОТ КАССЫ!"
736,1,"Частенько цена на прилавке отличается от цены на кассе. Половина кассиров не знают ассортимент магазина и наличие товара в магазине, некоторые откровенно грубят. Консультацию не у кого получить так как найти работника  это квест. Не опрятный магазин внутри. Не найти тележку для товара. Они все у работников магазина из которых они раскладывают товар на прилавки. Был бы я набегом первый раз в магазине. Точно второй раз не зашёл бы в магазин. \n"
737,1,"Ситуация с неактуальными ценниками: на кассе узнаю, что товар стоит дороже, чем на ценнике. Кассир просит принести ценник, ""если не сложно"". Не сложно, приношу. Кассир ценник забирает и удаляет товар. На вопрос ""по какой причине товар не продали по цене, заявленной на ценнике?"" кассир отвечает, что ""ценник вывешен не в её смену и все вопросы не к ней"". \nЭто всё к чему, персонал ""отличный""!"
738,1,"Били проездом, попали в ЧС под Ростовом. Заехали в данный магазин. Ни один ценик не соответствует товару!   Ни одного консультанта в зале."
739,1,"Отвратительная Пятёрка, постоянно дурят с ценами по скидке, при этом лица у продавцов не пробиваемые, принципиально игнорирую этот магазин и  всём советую"
740,1,"Часто захожу,вроде всё нормально было,но сегодня что-то с чем-то.цены не соответствуют товару,а холодильниках запах тухлятины,а персонал от запаха положил туда порезанный лимон,которому 100 лет.Кассир,мужчина,даже зад со стула не поднимет,чтобы пробить покупателям.Дайте деньги в руеи,а карту в зубы.сенодня просто шоковое состояние покупателей."
741,1,"Постоянно не меняют ценники, выставляют ценники другого товара типо со скидкой и продают дороже реальной цены, всегда проверяйте почём вам продают товар"
742,1,"Хочу отметить работу кассира Рычковой Юлии. Выглядит не опрятно, с мешками и синяками под глазами, разговаривает с клиентами так, будтно они ей что то должны. Суть ситуации описывать не буду, так как долго. Но скажу одно, если бы не директор по имени Алексей, который оказался профи своего дела, я бы катал жалобы во все инстанции. Благо юр.образование помогает делать это профессионально. Вывод прост, магазин хороший, одна из самых приятных пятерочек, что я видел. Но обслуживание и внешний вид индивидов, на подобии Рычковой Юлии, портит все атмосферу.\n\nPS: Дело не в том, что у меня спросили паспорт на кассе в мои 32 года. Дело в том, что Юлечка должна следить за языком, и осознавать, где она работает и ради кого. Я закончил."
743,1,"Хороший магазинчик в шаговой доступности для меня. Персонал внимательный ассортимент широкий. Как любая "" Пятерища"" с приемлемыми ценами.\nПодход к магазину не всегда, а даже большей частью, не почищен: тротуар очищен силами ЖКХ, между тротуаром и дверями магазина  буераки, колдобины , намезлятина или лужи. Желательно этот небольшой участок чистить, если не техникой , то вручную скрести , мести, разгребать. Удобство , которое очень ценят покупатели."
744,1,"Пришла за заказом 5post. Пришло смс-сообщение, что на кассу подойти. Кассирше говорю номер. Она грубо и недовольно  потребовала: ""Дайте сюда"" мой телефон. Показала то, что пришло в смс. Она дерзко отправила к ящикам, ""Это не к нам!!"" Там ничего. Мне другой работник заказ вынес, сказал снова подойти к кассе и оформить там заказ.\nКассирша, которая была на единственной кассе 09.04.23 г в 20:00, я буду ходить в соседнюю пятерку, пока этот грубый несмыслящий работник будет работать.\nС клиентами можно говорить вежливей и объяснять, а не общаться дерзко и посылать ""Это не к нам!!"""
745,1,"Как не странно магазин,через дорогу а я об этом не знала так как вывиска висит только впереди сдания,могли бы и сзади повесить что за магазин,я бы не ходила в другой магазин"
746,1,"Восхитительно обслуживание. Сегодня совершала там покупку, на кассе взяла товар по акции, ценник на который был задвинут так, что цену можно было с трудом увидеть. Кассир Закирова, даже не ответив на моё приветствие пробила мне 2 товара, поставив перед фактом, что акция на 2 только идёт. Начала пререкаться, что я должна была это увидеть на ценнике(задвинутом, ну да). В ответ на моё возмущение о том, что обычно это озвучивают перед пробитием, а не питают в заказ то, что клиент не брал, начала в хамской форме отвечать, что я не имею права возмущаться. В итоге мне ещё и сказали, что это я должна здороваться с персоналом, а не наоборот. Надеюсь эту даму как минимум депремируют и разъяснят нормы поведения"
747,1,Первый негативный отзыв.сколько раз был столько видел скандалы.неразбериха с ценами.персонал ужас.ну может пара человек соответствуют.
748,1,"Хочу, чтоб публиковали все честные отзывы! Не честных у меня не бывает!"
749,1,"Каждый день катают грузы на рохле что звук передаётся на пять этажей вверх. Звук как будто играют боулинг. Катится шар и затем сбивает кегли. \nВ ответ на жалобы лишь обещания решить проблему. Ни сроков. Никакой информации. Уже пол года терпим этот шум. \nЛадно хоть убрали ночные разгрузки. Так как слышать это в два часа ночи было кошмаром.\nПредлагал в поддержке простое решение постелить резиновые маты, которое можно воплотить за неделю максимум. Но уже два месяца всё на месте."
750,1,"В ценниках на товар полная неразбериха. Крупными цифрами указаны цены при наличии карты магазина, а настоящая цена товара напечатана так мелко что приходится вглядываться в ценник. Вся продукция в магазине слишком дорого стоит. Даже на чай и то цены заоблачные, взять к примеру чай Lipton с ароматом апельсина маленькая пачка этого чая почти 500 рублей тогда как в Магните она стоит в пределах 300 рублей."
751,1,"Кассир умеренно добавляет лишнее количество товара в чеке. В чеке 4 палки колбасы , а по факту у меня 1 куплена.  И вместо извинений, мне поступило предложение от продавца "" Ну так возьмите ещё 3 палки, в чем проблема?  они у вас оплачены! "".  Если можно   Мягко сказать- наглость.   Шутку я не оценила. "
752,1,"Прошу проконтролировать персонал магазина пятерочка по ул. Весёлая гор. Округ Подольска, Щербинка в магазине купила кашу детскую хайнс, цена стояла 135 руб. Пробили 189.9,я обратилась к кассиру, кот. Сказала, что выбила мне чек на возврат и пробила кашу заново за 135 руб. В итоге деньги мне не вернулись, а списалось 189.9 плюс 135 руб. Очень неприятно, мы приехали в Москву-столицу и такая непорядочность! Также в этом магазине очень долго приходится стоять на кассе, т. К. Персонал работает очень медленно. "
753,1,"Когда только открылся магазин, всё было хорошо. Коллектив магазина это что-то невероятное. Орут на весь магазин, нецензурная брань ( рядом с покупателями), неопрятные. Грязь в магазине, всё разбросано, ценники это вообще отдельная тема. Акция, а вот на кассе это слово не работает. Два раза, с перерывом в пару недель, перепроверяла чек сплошной обман. Ещё и девушка на кассе с недовольным видом, попросила принести ценник. Хотя по моему мнению, это не входит в обязанности покупателя. Прошу проверить данный магазин и навести порядок. Ну честное слово отпало желание делать в нём покупки."
754,1,"Работает совершенно не клиенто ориентированная кассирша. Хожу по вечерам. Не здоровается, не прощается  пакеты не предлагает. Занимается своими делами в зале, даже если и видит что покупатели стоят и ждут её. Вид пренебрежительный. Надеюсь этот отзыв увидит руководство , деньги надо получать за работу, а не за халяву, как ваша кассирша "
755,1,"Всегда грязно, неприятный запах в торговом зале. Узкие проходы и закоулки. Не удобный магазин. Только парковка хорошая."
756,1,"Самый хамский администратор. Вместо того, чтобы спокойно поговорить и разъяснить ситуацию - бросает деньги в лицо и начинает орать, оправдываясь тем, что у неё таких глупцом, которые придераются по поводу несоответствию ценников - 9 раз за день. \nНо, помимо того, что - не хотели делать возврат, так ещё списали ту же суму повторно!!! Но, администратор стала отрицать!!! Простите, но, чек я умею читать - где написано возрат, а где - оплата!!! Перепроверила карту - сняты были!!!!\nМои проблемы, что Вы не в своём духе и не можете распределить ценники в срок?\nДа и ещё не хотите делать возврат!!! И отдавать двойную сумму, получается!!! \nДевушка, Дарья (администратор), Вы на своём рабочем месте или ещё дома? "
757,1,"Персонал желает лучшего,в этот магазин желание нет ходить, стоишь пробиваем на кассе самообслуживания за спиной стоит сотрудник магазина дышит в спину смотрит все ли пробиваем,мы говорим хотите помочь молча не довольным лицом отварачивается."
758,1,"Персонал вежливый и адекватный, за исключением нескольких персоналии. Директор не компетентный"
759,1,"Ужасный персонал, после того как нахамили просто не захожу в этот магазин и нет никакого больше желания, лучше в другой магазин идти"
760,1,"Раньше с удовольствием ходила в данный магазин. Сегодня пришла за моцареллой для пиццы, но, к сожалению, там таковой не оказалось. Пошла к выходу через кассу, остановил охранник (темноволосый, низкого роста) и говорит: «ничего не купили?». Я ответила: «нет, моцареллы у вас нет». Попросил посмотреть сумку(хотя это незаконно и делать это может только полиция). Ужасное отношение к покупателям. Еще раз остановит просто так, вызову полицию и напишу заявление. "
761,1,"03.05.2023 дополнение. По акции на кассе выдают пустые пакетики  без монеток, возможно аккуратно вытаскивают монетки. \n\n\n\n Сплошной обман. Если звонить на горячую линию , то там будут говорить, что это нормально. Ценники не соответствуют действительности. Выбор товаров маленький и все одно и тоже. Очень хочу чтобы пятерка закрылась и за место нее магнит открылся."
762,1,"Полупустые полки, неправильные ценники, хаос в товарном зале. \nВечно переморожееное мясо, отвратительные овощи. \nЕдим на дачу, покупаем только водичку, консервы, мыльно - пыльное. \nВсё остальное фу"
763,1,"Персонал старается, выбор товаров есть, но не всегда. Если идешь рано утром, то многое не выложено и очень грязно, только начинают уборку. Ещё очень грязно вокруг самого здания, где находится магазин. Идешь как по помойке."
764,1,"Не нравится этот магазин, хожу в другую, на Арматурной, магазин тот лучше в разы , девочки умки там, и админы красавицы, где что не успели быстренько исправят и настроение поднимут, конечно им сложно , это видно, там тухло Дикси стоит рядом, и видно что все идут в пятёрочку , сил и терпения вам, а вы, делайте правильный выбор🥰"
765,1,"Раньше было лучше намного, и пирожки были очень-очень вкусные, а щас их нет"
766,1,"Ребёнок пришёл купить груши и мороженое, но кассир решил его обмануть... Кассир не первый раз этим промышляет. Вот груши, которые принёс ребёнок и они совсем не красные. Т. Е. Если она видит что ребёнок, то можно хоть три копейки себе в карман? Кассир Хамроева сайëра мамадалиевна"
767,1,"Продукты в 80% протухшие… \nХотелось бы видеть возле дома качественный супермаркет, с свежими продуктами."
768,1,Простоял большую очередь и на вызовы кассира никто не пришёл!
769,1,"Хотела купить сигареты,паспорт на замене,в МФЦ выдали временное удостоверение личности,которое я предъявила продавцу. На что поступил отказ,мол продают только по паспорту. На вопрос что делать пока паспорт на замене,ответили:""приходите через месяц"". Администрация сказала тоже самое. Проведите пожалуйста беседу с персоналом, по данному документу они обязаны продавать. "
770,1,"Худшая пятёрочка в которой был, кассиры работают как ленивцы из мультика зверополис, постоянно огромные очереди на кассе. Руководство куда вы смотрите?"
771,1,"Товара нет, просрочка имеется, продавец с короткой стрижкой неуважительно относится к покупателям!!!"
772,1,"Сотрудники ничего не знают о магазине и его акциях, монетки в чек на 2300 не пробили, после оплаты мы сами попросили и они их нам дали, до этого нам говорили что эти монетки дают скидку, сегодня говорят скидки никакой нет и моментки пробивают для магазина, в чем вообще правда? Пытались вызвать сотрудника кнопкой вызова раз 5 нажали, никто так и не вышел. Зачем эту кнопку тогда сделали вообще?"
773,1,"Одна сотрудница молодая на вид лет 30 наехала, что я меняю яйца. Думала, что я с разных упаковок беру. Я ей показал, что упаковка одна и та же, срок один и тот же! Потом поинтересовалась где  битые яйца. Я ей показал скол. Сказала, что это я бью яйца, а потом меняю!  Говорит, что она сотрудница этого магазина и типа имеет право наезжать. А я покупатель! И я всегда будут прав! мало что я нечего не портил и не путал, а она несхера на меня наехала... Неадекватная! "
774,1,"Здравствуйте! Хочется написать отзыв о Вашем магазине по адресу Красногорск,мик-он Опалиха,ул.Пришвина 19.Ужастный магазин, Всегда,от слова всегда очереди...Никто не реагирует на просьбы, только хамят... Администраторы хамки не имовнрные, извините за такие слова,но иначе не скажешь.... Пожалуйста,наведите порядок в магазине!!!!!"
775,1,"Интернета нет в магазине, проблема поэтому по предъявлению карты пятерочки, оплате и т.п.\nВ 10 метрах от магазина интернет в порядке."
776,1,"Увольте деда, бесполезное создание "
777,1,"У продавцов что не спроси ничего не знаают, расположение не понятное, как будто какой то склад, не понятно где что лежит. Оставляет желать лучшего..... Надеюсь мой коментарий пойдёт на пользу и наведут порядок!"
778,1,"Ничего хорошего, всё разбросано где товар ,где ценники ничего не поймёшь.В другой 5 на ул.Плеханова лучше и дешевле."
779,1,"Вход собаками разрешен, как сказал на замечание продавец, с культурными собаками покупателей пускают, ей по барабану что эта собачка углы метит, в этом и есть культура наверное, что собачка углы метит не на улице а в магазине, плюс продажи поднимутся. Покупателям нужно будет это помнить. Нижний ряд особенно углы, это культурные места собачек. "
780,1,"Обратите внимание что сотрудники могу фотографировать вас из под тяшка на кассе самообслуживания. 4 марта в 19:04 услышал за спиной звук фотоаппарата, повернулся а сотрудник активно в телефоне что то там пытается спрятать. Надеюсь это не фокусы списать недостачу.\nДополнение: ему только проведены разъяснительные работы)) Будте осторожны!"
781,1,Когда разгружается машина Пятерочка с торца здания невозможно проехать. ЗАДОЛБАЛИ  
782,1,"Просроченный товар, некоторые сотрудники хамоватые.\nСегодня ещё и по доставке привезли просрочку (мясо пропало еще 2 дня назад), везли из этого магазина. И не хотят решать вопрос. По сути, оставили нас голодными. \nК сожалению, это самый ближайший магазин, поэтому приходится покупать иногда здесь.  \nФото  просрочки прикрепляю. Годно до 21.01., а сегодня 23.01. Слепые заказ  собирали."
